=== CREDENTIALS ENENI (MIS À JOUR) ===
Mot de passe unique pour tous : pass1234

Total établissements : 75
Total utilisateurs dans la DB : 15329
  → Issus du seed : 9750
  → Supplémentaires : 5579

Légende : ✓ = présent dans seed | ✗ = pas dans le seed
================================================================================

================================================================================
ENSEIGNANTS
================================================================================

================================================================================
ÉTUDIANTS
================================================================================

================================================================================
ADMINISTRATEURS
================================================================================
[✓] [✓] 1ère A | Fara | user: etu.11.1028.9097 | mdp: pass1234 | num: EN009097
[✗] [✗] 3ème A | Holy | user: etu.45.608.2450 | mdp: pass1234 | num: EN002450
[✗] [✗] 3ème A | Lalaina | user: etu.51.320.1008 | mdp: pass1234 | num: EN001008
[✗] [✗] 3ème A | Lalaina | user: etu.56.380.1309 | mdp: pass1234 | num: EN001309
[✗] [✗] 3ème A | Maminirina | user: etu.39.560.2209 | mdp: pass1234 | num: EN002209
[✗] [✗] 3ème A | Mamy | user: etu.45.608.2448 | mdp: pass1234 | num: EN002448
[✗] [✗] 3ème A | Manda | user: etu.42.356.1187 | mdp: pass1234 | num: EN001187
[✗] [✗] 3ème A | Manda | user: etu.47.500.1908 | mdp: pass1234 | num: EN001908
[✗] [✗] 3ème A | Manda | user: etu.55.368.1249 | mdp: pass1234 | num: EN001249
[✗] [✗] 3ème A | Manoa | user: etu.37.572.2270 | mdp: pass1234 | num: EN002270
[✗] [✗] 3ème A | Mendrika | user: etu.32.392.1369 | mdp: pass1234 | num: EN001369
[✗] [✗] 3ème A | Mendrika | user: etu.36.524.2029 | mdp: pass1234 | num: EN002029
[✗] [✗] 3ème A | Mendrika | user: etu.37.572.2269 | mdp: pass1234 | num: EN002269
[✗] [✗] 3ème A | Mendrika | user: etu.38.536.2086 | mdp: pass1234 | num: EN002086
[✗] [✗] 3ème A | Mendrika | user: etu.38.536.2087 | mdp: pass1234 | num: EN002087
[✗] [✗] 3ème A | Mendrika | user: etu.42.356.1189 | mdp: pass1234 | num: EN001189
[✗] [✗] 3ème A | Mendrika | user: etu.42.356.1190 | mdp: pass1234 | num: EN001190
[✗] [✗] 3ème A | Mendrika | user: etu.55.368.1247 | mdp: pass1234 | num: EN001247
[✗] [✗] 3ème A | Miangaly | user: etu.33.416.1487 | mdp: pass1234 | num: EN001487
[✗] [✗] 3ème A | Miangaly | user: etu.41.308.947 | mdp: pass1234 | num: EN000947
[✗] [✗] 3ème A | Miangaly | user: etu.49.596.2390 | mdp: pass1234 | num: EN002390
[✗] [✗] 3ème A | Miora | user: etu.39.560.2206 | mdp: pass1234 | num: EN002206
[✗] [✗] 3ème A | Miora | user: etu.40.584.2329 | mdp: pass1234 | num: EN002329
[✗] [✗] 3ème A | Miora | user: etu.46.344.1128 | mdp: pass1234 | num: EN001128
[✗] [✗] 3ème A | Miora | user: etu.52.512.1969 | mdp: pass1234 | num: EN001969
[✗] [✗] 3ème A | Mirana | user: etu.37.572.2266 | mdp: pass1234 | num: EN002266
[✗] [✗] 3ème A | Mirana | user: etu.39.560.2208 | mdp: pass1234 | num: EN002208
[✗] [✗] 3ème A | Nambinina | user: etu.45.608.2449 | mdp: pass1234 | num: EN002449
[✗] [✗] 3ème A | Nandrianina | user: etu.36.524.2028 | mdp: pass1234 | num: EN002028
[✗] [✗] 3ème A | Nandrianina | user: etu.40.584.2328 | mdp: pass1234 | num: EN002328
[✗] [✗] 3ème A | Nandrianina | user: etu.41.308.946 | mdp: pass1234 | num: EN000946
[✗] [✗] 3ème A | Nandrianina | user: etu.45.608.2447 | mdp: pass1234 | num: EN002447
[✗] [✗] 3ème A | Nandrianina | user: etu.51.320.1007 | mdp: pass1234 | num: EN001007
[✗] [✗] 3ème A | Nandrianina | user: etu.53.332.1069 | mdp: pass1234 | num: EN001069
[✗] [✗] 3ème A | Nantenaina | user: etu.34.404.1426 | mdp: pass1234 | num: EN001426
[✗] [✗] 3ème A | Nantenaina | user: etu.44.548.2146 | mdp: pass1234 | num: EN002146
[✗] [✗] 3ème A | Nantenaina | user: etu.46.344.1130 | mdp: pass1234 | num: EN001130
[✗] [✗] 3ème A | Nantenaina | user: etu.49.596.2389 | mdp: pass1234 | num: EN002389
[✗] [✗] 3ème A | Nirina | user: etu.33.416.1488 | mdp: pass1234 | num: EN001488
[✗] [✗] 3ème A | Nirina | user: etu.34.404.1429 | mdp: pass1234 | num: EN001429
[✗] [✗] 3ème A | Nirina | user: etu.50.464.1727 | mdp: pass1234 | num: EN001727
[✗] [✗] 3ème A | Noro | user: etu.33.416.1489 | mdp: pass1234 | num: EN001489
[✗] [✗] 3ème A | Noro | user: etu.34.404.1428 | mdp: pass1234 | num: EN001428
[✗] [✗] 3ème A | Noro | user: etu.36.524.2026 | mdp: pass1234 | num: EN002026
[✗] [✗] 3ème A | Noro | user: etu.38.536.2088 | mdp: pass1234 | num: EN002088
[✗] [✗] 3ème A | Noro | user: etu.53.332.1068 | mdp: pass1234 | num: EN001068
[✗] [✗] 3ème A | Noro | user: etu.53.332.1070 | mdp: pass1234 | num: EN001070
[✗] [✗] 3ème A | Rado | user: etu.32.392.1367 | mdp: pass1234 | num: EN001367
[✗] [✗] 3ème A | Rado | user: etu.41.308.948 | mdp: pass1234 | num: EN000948
[✗] [✗] 3ème A | Rado | user: etu.46.344.1129 | mdp: pass1234 | num: EN001129
[✗] [✗] 3ème A | Rado | user: etu.48.428.1549 | mdp: pass1234 | num: EN001549
[✗] [✗] 3ème A | Randria | user: etu.33.416.1486 | mdp: pass1234 | num: EN001486
[✗] [✗] 3ème A | Randria | user: etu.44.548.2147 | mdp: pass1234 | num: EN002147
[✗] [✗] 3ème A | Randria | user: etu.50.464.1729 | mdp: pass1234 | num: EN001729
[✗] [✗] 3ème A | Randria | user: etu.57.440.1609 | mdp: pass1234 | num: EN001609
[✗] [✗] 3ème A | Rija | user: etu.33.416.1490 | mdp: pass1234 | num: EN001490
[✗] [✗] 3ème A | Rija | user: etu.38.536.2089 | mdp: pass1234 | num: EN002089
[✗] [✗] 3ème A | Rija | user: etu.51.320.1010 | mdp: pass1234 | num: EN001010
[✗] [✗] 3ème A | Rija | user: etu.54.476.1788 | mdp: pass1234 | num: EN001788
[✗] [✗] 3ème A | Rija | user: etu.56.380.1308 | mdp: pass1234 | num: EN001308
[✗] [✗] 3ème A | Rondro | user: etu.43.452.1669 | mdp: pass1234 | num: EN001669
[✗] [✗] 3ème A | Rondro | user: etu.46.344.1126 | mdp: pass1234 | num: EN001126
[✗] [✗] 3ème A | Rondro | user: etu.49.596.2386 | mdp: pass1234 | num: EN002386
[✗] [✗] 3ème A | Rondro | user: etu.52.512.1970 | mdp: pass1234 | num: EN001970
[✗] [✗] 3ème A | Rondro | user: etu.54.476.1789 | mdp: pass1234 | num: EN001789
[✗] [✗] 3ème A | Rondro | user: etu.56.380.1310 | mdp: pass1234 | num: EN001310
[✗] [✗] 3ème A | Sarobidy | user: etu.35.488.1848 | mdp: pass1234 | num: EN001848
[✗] [✗] 3ème A | Sarobidy | user: etu.40.584.2330 | mdp: pass1234 | num: EN002330
[✗] [✗] 3ème A | Sarobidy | user: etu.42.356.1186 | mdp: pass1234 | num: EN001186
[✗] [✗] 3ème A | Sarobidy | user: etu.48.428.1548 | mdp: pass1234 | num: EN001548
[✗] [✗] 3ème A | Sarobidy | user: etu.52.512.1966 | mdp: pass1234 | num: EN001966
[✗] [✗] 3ème A | Sarobidy | user: etu.53.332.1066 | mdp: pass1234 | num: EN001066
[✗] [✗] 3ème A | Sarobidy | user: etu.56.380.1306 | mdp: pass1234 | num: EN001306
[✗] [✗] 3ème A | Tafika | user: etu.47.500.1910 | mdp: pass1234 | num: EN001910
[✗] [✗] 3ème A | Tafika | user: etu.55.368.1248 | mdp: pass1234 | num: EN001248
[✗] [✗] 3ème A | Tafika | user: etu.57.440.1607 | mdp: pass1234 | num: EN001607
[✗] [✗] 3ème A | Tahina | user: etu.37.572.2268 | mdp: pass1234 | num: EN002268
[✗] [✗] 3ème A | Tahina | user: etu.50.464.1730 | mdp: pass1234 | num: EN001730
[✗] [✗] 3ème A | Tahina | user: etu.51.320.1006 | mdp: pass1234 | num: EN001006
[✗] [✗] 3ème A | Tahina | user: etu.57.440.1608 | mdp: pass1234 | num: EN001608
[✗] [✗] 3ème A | Tahiry | user: etu.32.392.1368 | mdp: pass1234 | num: EN001368
[✗] [✗] 3ème A | Tahiry | user: etu.35.488.1850 | mdp: pass1234 | num: EN001850
[✗] [✗] 3ème A | Tahiry | user: etu.52.512.1967 | mdp: pass1234 | num: EN001967
[✗] [✗] 3ème A | Tahiry | user: etu.54.476.1786 | mdp: pass1234 | num: EN001786
[✗] [✗] 3ème A | Tahiry | user: etu.54.476.1790 | mdp: pass1234 | num: EN001790
[✗] [✗] 3ème A | Tantely | user: etu.42.356.1188 | mdp: pass1234 | num: EN001188
[✗] [✗] 3ème A | Tantely | user: etu.47.500.1906 | mdp: pass1234 | num: EN001906
[✗] [✗] 3ème A | Tao | user: etu.47.500.1907 | mdp: pass1234 | num: EN001907
[✗] [✗] 3ème A | Tao | user: etu.57.440.1610 | mdp: pass1234 | num: EN001610
[✗] [✗] 3ème A | Tiana | user: etu.43.452.1670 | mdp: pass1234 | num: EN001670
[✗] [✗] 3ème A | Tiana | user: etu.46.344.1127 | mdp: pass1234 | num: EN001127
[✗] [✗] 3ème A | Tiana | user: etu.54.476.1787 | mdp: pass1234 | num: EN001787
[✗] [✗] 3ème A | Tiavina | user: etu.32.392.1366 | mdp: pass1234 | num: EN001366
[✗] [✗] 3ème A | Tiavina | user: etu.32.392.1370 | mdp: pass1234 | num: EN001370
[✗] [✗] 3ème A | Tiavina | user: etu.34.404.1430 | mdp: pass1234 | num: EN001430
[✗] [✗] 3ème A | Tiavina | user: etu.36.524.2030 | mdp: pass1234 | num: EN002030
[✗] [✗] 3ème A | Tiavina | user: etu.39.560.2207 | mdp: pass1234 | num: EN002207
[✗] [✗] 3ème A | Tiavina | user: etu.49.596.2387 | mdp: pass1234 | num: EN002387
[✗] [✗] 3ème A | Toky | user: etu.41.308.949 | mdp: pass1234 | num: EN000949
[✗] [✗] 3ème A | Toky | user: etu.48.428.1546 | mdp: pass1234 | num: EN001546
[✗] [✗] 3ème A | Toky | user: etu.56.380.1307 | mdp: pass1234 | num: EN001307
[✗] [✗] 3ème A | Voahangy | user: etu.35.488.1847 | mdp: pass1234 | num: EN001847
[✗] [✗] 3ème A | Voahangy | user: etu.36.524.2027 | mdp: pass1234 | num: EN002027
[✗] [✗] 3ème A | Voahangy | user: etu.40.584.2326 | mdp: pass1234 | num: EN002326
[✗] [✗] 3ème A | Voahangy | user: etu.43.452.1666 | mdp: pass1234 | num: EN001666
[✗] [✗] 3ème A | Voahangy | user: etu.48.428.1550 | mdp: pass1234 | num: EN001550
[✓] [✓] 3ème B | Fandresena | user: etu.45.609.4907 | mdp: pass1234 | num: EN004907
[✓] [✓] 3ème B | Faniry | user: etu.40.585.4664 | mdp: pass1234 | num: EN004664
[✓] [✓] 3ème B | Faniry | user: etu.40.585.4668 | mdp: pass1234 | num: EN004668
[✓] [✓] 3ème B | Fidy | user: etu.49.597.4789 | mdp: pass1234 | num: EN004789
[✓] [✓] 3ème B | Haja | user: etu.49.597.4784 | mdp: pass1234 | num: EN004784
[✓] [✓] 3ème B | Herimalala | user: etu.45.609.4910 | mdp: pass1234 | num: EN004910
[✓] [✓] 3ème B | Hery | user: etu.45.609.4902 | mdp: pass1234 | num: EN004902
[✓] [✓] 3ème B | Hery | user: etu.45.609.4906 | mdp: pass1234 | num: EN004906
[✓] [✓] 3ème B | Maminirina | user: etu.49.597.4785 | mdp: pass1234 | num: EN004785
[✓] [✓] 3ème B | Manda | user: etu.45.609.4909 | mdp: pass1234 | num: EN004909
[✓] [✓] 3ème B | Mendrika | user: etu.45.609.4901 | mdp: pass1234 | num: EN004901
[✓] [✓] 3ème B | Mendrika | user: etu.49.597.4781 | mdp: pass1234 | num: EN004781
[✓] [✓] 3ème B | Miangaly | user: etu.49.597.4788 | mdp: pass1234 | num: EN004788
[✓] [✓] 3ème B | Nambinina | user: etu.40.585.4661 | mdp: pass1234 | num: EN004661
[✓] [✓] 3ème B | Nambinina | user: etu.49.597.4790 | mdp: pass1234 | num: EN004790
[✓] [✓] 3ème B | Nandrianina | user: etu.40.585.4670 | mdp: pass1234 | num: EN004670
[✓] [✓] 3ème B | Nantenaina | user: etu.45.609.4905 | mdp: pass1234 | num: EN004905
[✓] [✓] 3ème B | Noro | user: etu.45.609.4904 | mdp: pass1234 | num: EN004904
[✓] [✓] 3ème B | Rado | user: etu.40.585.4666 | mdp: pass1234 | num: EN004666
[✓] [✓] 3ème B | Rindra | user: etu.40.585.4667 | mdp: pass1234 | num: EN004667
[✓] [✓] 3ème B | Rindra | user: etu.49.597.4782 | mdp: pass1234 | num: EN004782
[✓] [✓] 3ème B | Tafika | user: etu.49.597.4786 | mdp: pass1234 | num: EN004786
[✓] [✓] 3ème B | Tahina | user: etu.40.585.4663 | mdp: pass1234 | num: EN004663
[✓] [✓] 3ème B | Tahina | user: etu.45.609.4903 | mdp: pass1234 | num: EN004903
[✓] [✓] 3ème B | Tahina | user: etu.49.597.4787 | mdp: pass1234 | num: EN004787
[✓] [✓] 3ème B | Tahiry | user: etu.40.585.4669 | mdp: pass1234 | num: EN004669
[✓] [✓] 3ème B | Tiavina | user: etu.45.609.4908 | mdp: pass1234 | num: EN004908
[✓] [✓] 3ème B | Tiavina | user: etu.49.597.4783 | mdp: pass1234 | num: EN004783
[✓] [✓] 3ème B | Toky | user: etu.40.585.4662 | mdp: pass1234 | num: EN004662
[✓] [✓] 3ème B | Toky | user: etu.40.585.4665 | mdp: pass1234 | num: EN004665
[✗] [✗] 3ème B | Fandresena | user: etu.33.417.1494 | mdp: pass1234 | num: EN001494
[✗] [✗] 3ème B | Fandresena | user: etu.36.525.2031 | mdp: pass1234 | num: EN002031
[✗] [✗] 3ème B | Fandresena | user: etu.39.561.2215 | mdp: pass1234 | num: EN002215
[✗] [✗] 3ème B | Fandresena | user: etu.42.357.1192 | mdp: pass1234 | num: EN001192
[✗] [✗] 3ème B | Faniry | user: etu.50.465.1733 | mdp: pass1234 | num: EN001733
[✗] [✗] 3ème B | Faniry | user: etu.53.333.1072 | mdp: pass1234 | num: EN001072
[✗] [✗] 3ème B | Faniry | user: etu.53.333.1074 | mdp: pass1234 | num: EN001074
[✗] [✗] 3ème B | Fara | user: etu.32.393.1373 | mdp: pass1234 | num: EN001373
[✗] [✗] 3ème B | Fara | user: etu.41.309.953 | mdp: pass1234 | num: EN000953
[✗] [✗] 3ème B | Fara | user: etu.41.309.955 | mdp: pass1234 | num: EN000955
[✗] [✗] 3ème B | Fara | user: etu.48.429.1551 | mdp: pass1234 | num: EN001551
[✗] [✗] 3ème B | Fara | user: etu.50.465.1735 | mdp: pass1234 | num: EN001735
[✗] [✗] 3ème B | Fara | user: etu.53.333.1071 | mdp: pass1234 | num: EN001071
[✗] [✗] 3ème B | Fara | user: etu.54.477.1793 | mdp: pass1234 | num: EN001793
[✗] [✗] 3ème B | Feno | user: etu.33.417.1495 | mdp: pass1234 | num: EN001495
[✗] [✗] 3ème B | Feno | user: etu.34.405.1432 | mdp: pass1234 | num: EN001432
[✗] [✗] 3ème B | Feno | user: etu.38.537.2091 | mdp: pass1234 | num: EN002091
[✗] [✗] 3ème B | Feno | user: etu.44.549.2153 | mdp: pass1234 | num: EN002153
[✗] [✗] 3ème B | Feno | user: etu.50.465.1732 | mdp: pass1234 | num: EN001732
[✗] [✗] 3ème B | Feno | user: etu.52.513.1974 | mdp: pass1234 | num: EN001974
[✗] [✗] 3ème B | Feno | user: etu.55.369.1253 | mdp: pass1234 | num: EN001253
[✗] [✗] 3ème B | Feno | user: etu.57.441.1614 | mdp: pass1234 | num: EN001614
[✗] [✗] 3ème B | Fidy | user: etu.43.453.1671 | mdp: pass1234 | num: EN001671
[✗] [✗] 3ème B | Fidy | user: etu.46.345.1131 | mdp: pass1234 | num: EN001131
[✗] [✗] 3ème B | Fidy | user: etu.51.321.1011 | mdp: pass1234 | num: EN001011
[✗] [✗] 3ème B | Haja | user: etu.35.489.1855 | mdp: pass1234 | num: EN001855
[✗] [✗] 3ème B | Haja | user: etu.44.549.2152 | mdp: pass1234 | num: EN002152
[✗] [✗] 3ème B | Herimalala | user: etu.40.585.2335 | mdp: pass1234 | num: EN002335
[✗] [✗] 3ème B | Herimalala | user: etu.53.333.1073 | mdp: pass1234 | num: EN001073
[✗] [✗] 3ème B | Herimalala | user: etu.56.381.1314 | mdp: pass1234 | num: EN001314
[✗] [✗] 3ème B | Hery | user: etu.43.453.1672 | mdp: pass1234 | num: EN001672
[✗] [✗] 3ème B | Hery | user: etu.46.345.1132 | mdp: pass1234 | num: EN001132
[✗] [✗] 3ème B | Hery | user: etu.48.429.1555 | mdp: pass1234 | num: EN001555
[✗] [✗] 3ème B | Hery | user: etu.51.321.1013 | mdp: pass1234 | num: EN001013
[✗] [✗] 3ème B | Holy | user: etu.39.561.2213 | mdp: pass1234 | num: EN002213
[✗] [✗] 3ème B | Lalaina | user: etu.45.609.2452 | mdp: pass1234 | num: EN002452
[✗] [✗] 3ème B | Lalaina | user: etu.52.513.1973 | mdp: pass1234 | num: EN001973
[✗] [✗] 3ème B | Lalaina | user: etu.56.381.1312 | mdp: pass1234 | num: EN001312
[✗] [✗] 3ème B | Maminirina | user: etu.40.585.2334 | mdp: pass1234 | num: EN002334
[✗] [✗] 3ème B | Maminirina | user: etu.46.345.1135 | mdp: pass1234 | num: EN001135
[✗] [✗] 3ème B | Mamy | user: etu.48.429.1553 | mdp: pass1234 | num: EN001553
[✗] [✗] 3ème B | Mamy | user: etu.54.477.1792 | mdp: pass1234 | num: EN001792
[✗] [✗] 3ème B | Manda | user: etu.39.561.2211 | mdp: pass1234 | num: EN002211
[✗] [✗] 3ème B | Manda | user: etu.49.597.2393 | mdp: pass1234 | num: EN002393
[✗] [✗] 3ème B | Manda | user: etu.52.513.1971 | mdp: pass1234 | num: EN001971
[✗] [✗] 3ème B | Manda | user: etu.57.441.1612 | mdp: pass1234 | num: EN001612
[✗] [✗] 3ème B | Manoa | user: etu.47.501.1912 | mdp: pass1234 | num: EN001912
[✗] [✗] 3ème B | Manoa | user: etu.54.477.1791 | mdp: pass1234 | num: EN001791
[✗] [✗] 3ème B | Manoa | user: etu.55.369.1251 | mdp: pass1234 | num: EN001251
[✗] [✗] 3ème B | Mendrika | user: etu.32.393.1372 | mdp: pass1234 | num: EN001372
[✗] [✗] 3ème B | Mendrika | user: etu.46.345.1134 | mdp: pass1234 | num: EN001134
[✗] [✗] 3ème B | Mendrika | user: etu.52.513.1972 | mdp: pass1234 | num: EN001972
[✗] [✗] 3ème B | Miangaly | user: etu.53.333.1075 | mdp: pass1234 | num: EN001075
[✗] [✗] 3ème B | Miora | user: etu.33.417.1492 | mdp: pass1234 | num: EN001492
[✗] [✗] 3ème B | Miora | user: etu.33.417.1493 | mdp: pass1234 | num: EN001493
[✗] [✗] 3ème B | Miora | user: etu.35.489.1854 | mdp: pass1234 | num: EN001854
[✗] [✗] 3ème B | Mirana | user: etu.35.489.1851 | mdp: pass1234 | num: EN001851
[✗] [✗] 3ème B | Mirana | user: etu.40.585.2331 | mdp: pass1234 | num: EN002331
[✗] [✗] 3ème B | Mirana | user: etu.44.549.2151 | mdp: pass1234 | num: EN002151
[✗] [✗] 3ème B | Mirana | user: etu.48.429.1552 | mdp: pass1234 | num: EN001552
[✗] [✗] 3ème B | Nambinina | user: etu.34.405.1435 | mdp: pass1234 | num: EN001435
[✗] [✗] 3ème B | Nambinina | user: etu.35.489.1852 | mdp: pass1234 | num: EN001852
[✗] [✗] 3ème B | Nambinina | user: etu.47.501.1913 | mdp: pass1234 | num: EN001913
[✗] [✗] 3ème B | Nambinina | user: etu.51.321.1012 | mdp: pass1234 | num: EN001012
[✗] [✗] 3ème B | Nandrianina | user: etu.42.357.1193 | mdp: pass1234 | num: EN001193
[✗] [✗] 3ème B | Nandrianina | user: etu.50.465.1731 | mdp: pass1234 | num: EN001731
[✗] [✗] 3ème B | Nandrianina | user: etu.57.441.1613 | mdp: pass1234 | num: EN001613
[✗] [✗] 3ème B | Nantenaina | user: etu.43.453.1674 | mdp: pass1234 | num: EN001674
[✗] [✗] 3ème B | Nantenaina | user: etu.51.321.1014 | mdp: pass1234 | num: EN001014
[✗] [✗] 3ème B | Nantenaina | user: etu.54.477.1794 | mdp: pass1234 | num: EN001794
[✗] [✗] 3ème B | Nirina | user: etu.37.573.2272 | mdp: pass1234 | num: EN002272
[✗] [✗] 3ème B | Nirina | user: etu.37.573.2275 | mdp: pass1234 | num: EN002275
[✗] [✗] 3ème B | Noro | user: etu.32.393.1371 | mdp: pass1234 | num: EN001371
[✗] [✗] 3ème B | Noro | user: etu.39.561.2212 | mdp: pass1234 | num: EN002212
[✗] [✗] 3ème B | Noro | user: etu.40.585.2333 | mdp: pass1234 | num: EN002333
[✗] [✗] 3ème B | Noro | user: etu.43.453.1675 | mdp: pass1234 | num: EN001675
[✗] [✗] 3ème B | Noro | user: etu.50.465.1734 | mdp: pass1234 | num: EN001734
[✗] [✗] 3ème B | Rado | user: etu.49.597.2395 | mdp: pass1234 | num: EN002395
[✗] [✗] 3ème B | Rado | user: etu.55.369.1252 | mdp: pass1234 | num: EN001252
[✗] [✗] 3ème B | Rado | user: etu.56.381.1311 | mdp: pass1234 | num: EN001311
[✗] [✗] 3ème B | Randria | user: etu.38.537.2092 | mdp: pass1234 | num: EN002092
[✗] [✗] 3ème B | Randria | user: etu.41.309.951 | mdp: pass1234 | num: EN000951
[✗] [✗] 3ème B | Randria | user: etu.41.309.954 | mdp: pass1234 | num: EN000954
[✗] [✗] 3ème B | Randria | user: etu.56.381.1315 | mdp: pass1234 | num: EN001315
[✗] [✗] 3ème B | Rija | user: etu.36.525.2033 | mdp: pass1234 | num: EN002033
[✗] [✗] 3ème B | Rija | user: etu.37.573.2273 | mdp: pass1234 | num: EN002273
[✗] [✗] 3ème B | Rija | user: etu.38.537.2094 | mdp: pass1234 | num: EN002094
[✗] [✗] 3ème B | Rija | user: etu.41.309.952 | mdp: pass1234 | num: EN000952
[✗] [✗] 3ème B | Rija | user: etu.44.549.2154 | mdp: pass1234 | num: EN002154
[✗] [✗] 3ème B | Rindra | user: etu.42.357.1195 | mdp: pass1234 | num: EN001195
[✗] [✗] 3ème B | Rondro | user: etu.34.405.1434 | mdp: pass1234 | num: EN001434
[✗] [✗] 3ème B | Rondro | user: etu.42.357.1191 | mdp: pass1234 | num: EN001191
[✗] [✗] 3ème B | Rondro | user: etu.45.609.2453 | mdp: pass1234 | num: EN002453
[✗] [✗] 3ème B | Rondro | user: etu.47.501.1914 | mdp: pass1234 | num: EN001914
[✗] [✗] 3ème B | Sarobidy | user: etu.37.573.2271 | mdp: pass1234 | num: EN002271
[✗] [✗] 3ème B | Sarobidy | user: etu.37.573.2274 | mdp: pass1234 | num: EN002274
[✗] [✗] 3ème B | Sarobidy | user: etu.45.609.2451 | mdp: pass1234 | num: EN002451
[✗] [✗] 3ème B | Sarobidy | user: etu.54.477.1795 | mdp: pass1234 | num: EN001795
[✗] [✗] 3ème B | Soa | user: etu.32.393.1374 | mdp: pass1234 | num: EN001374
[✗] [✗] 3ème B | Tafika | user: etu.57.441.1611 | mdp: pass1234 | num: EN001611
[✗] [✗] 3ème B | Tahina | user: etu.34.405.1431 | mdp: pass1234 | num: EN001431
[✗] [✗] 3ème B | Tahina | user: etu.49.597.2391 | mdp: pass1234 | num: EN002391
[✗] [✗] 3ème B | Tahiry | user: etu.36.525.2035 | mdp: pass1234 | num: EN002035
[✗] [✗] 3ème B | Tahiry | user: etu.45.609.2455 | mdp: pass1234 | num: EN002455
[✗] [✗] 3ème B | Tahiry | user: etu.46.345.1133 | mdp: pass1234 | num: EN001133
[✗] [✗] 3ème B | Tahiry | user: etu.49.597.2392 | mdp: pass1234 | num: EN002392
[✗] [✗] 3ème B | Tantely | user: etu.44.549.2155 | mdp: pass1234 | num: EN002155
[✗] [✗] 3ème B | Tantely | user: etu.45.609.2454 | mdp: pass1234 | num: EN002454
[✗] [✗] 3ème B | Tao | user: etu.36.525.2032 | mdp: pass1234 | num: EN002032
[✗] [✗] 3ème B | Tao | user: etu.36.525.2034 | mdp: pass1234 | num: EN002034
[✗] [✗] 3ème B | Tiana | user: etu.34.405.1433 | mdp: pass1234 | num: EN001433
[✗] [✗] 3ème B | Tiana | user: etu.38.537.2095 | mdp: pass1234 | num: EN002095
[✗] [✗] 3ème B | Tiana | user: etu.43.453.1673 | mdp: pass1234 | num: EN001673
[✗] [✗] 3ème B | Tiana | user: etu.51.321.1015 | mdp: pass1234 | num: EN001015
[✗] [✗] 3ème B | Tiana | user: etu.55.369.1254 | mdp: pass1234 | num: EN001254
[✗] [✗] 3ème B | Tiana | user: etu.57.441.1615 | mdp: pass1234 | num: EN001615
